"","Genotype","dist","brainno","Imean"
"694","Mafb-fl/fl","94","HO4a",324.804545454545
"695","Mafb-fl/fl","95","HO4a",321.24
"696","Mafb-fl/fl","96","HO4a",320.484545454545
"697","Mafb-fl/fl","97","HO4a",321.111818181818
"698","Mafb-fl/fl","98","HO4a",322.129090909091
"699","Mafb-fl/fl","99","HO4a",321.557272727273
"700","Mafb-fl/fl","100","HO4a",323.461818181818
"701","Mafb-fl/fl","101","HO4a",324.206363636364
"702","Mafb-fl/fl","102","HO4a",323.573636363636
"703","Mafb-fl/fl","103","HO4a",320.815454545455
"704","Mafb-fl/fl","104","HO4a",317.167272727273
"705","Mafb-fl/fl","105","HO4a",315.243636363636
"706","Mafb-fl/fl","106","HO4a",315.517272727273
"707","Mafb-fl/fl","107","HO4a",315.177272727273
"708","Mafb-fl/fl","108","HO4a",315.770909090909
"709","Mafb-fl/fl","109","HO4a",317.327272727273
"710","Mafb-fl/fl","110","HO4a",316.645454545455
"711","Mafb-fl/fl","111","HO4a",316.733636363636
"712","Mafb-fl/fl","112","HO4a",314.428181818182
"713","Mafb-fl/fl","113","HO4a",314.535454545455
"714","Mafb-fl/fl","114","HO4a",316.011818181818
"715","Mafb-fl/fl","115","HO4a",314.498181818182
"716","Mafb-fl/fl","116","HO4a",315.638181818182
"717","Mafb-fl/fl","117","HO4a",316.677272727273
"718","Mafb-fl/fl","118","HO4a",316.759090909091
"719","Mafb-fl/fl","119","HO4a",314.39
"720","Mafb-fl/fl","120","HO4a",309.971818181818
"721","Mafb-fl/fl","121","HO4a",309.078181818182
"722","Mafb-fl/fl","122","HO4a",312.779090909091
"723","Mafb-fl/fl","123","HO4a",312.254545454545
"724","Mafb-fl/fl","124","HO4a",312.27
"725","Mafb-fl/fl","125","HO4a",312.077272727273
"726","Mafb-fl/fl","126","HO4a",309.690909090909
"727","Mafb-fl/fl","127","HO4a",308.691818181818
"728","Mafb-fl/fl","128","HO4a",304.550909090909
"729","Mafb-fl/fl","129","HO4a",303.225454545455
"730","Mafb-fl/fl","130","HO4a",305.651818181818
"731","Mafb-fl/fl","131","HO4a",308.075454545455
"732","Mafb-fl/fl","132","HO4a",308.118181818182
"733","Mafb-fl/fl","133","HO4a",308.11
"734","Mafb-fl/fl","134","HO4a",308.226363636364
"735","Mafb-fl/fl","135","HO4a",309.46
"736","Mafb-fl/fl","136","HO4a",309.132727272727
"737","Mafb-fl/fl","137","HO4a",312.531818181818
"738","Mafb-fl/fl","138","HO4a",312.106363636364
"739","Mafb-fl/fl","139","HO4a",309.745454545455
"740","Mafb-fl/fl","140","HO4a",307.693636363636
"741","Mafb-fl/fl","141","HO4a",307.92
"742","Mafb-fl/fl","142","HO4a",307.013636363636
"743","Mafb-fl/fl","143","HO4a",304.855454545455
"744","Mafb-fl/fl","144","HO4a",303.51
"745","Mafb-fl/fl","145","HO4a",300.963636363636
"746","Mafb-fl/fl","146","HO4a",299.197272727273
"747","Mafb-fl/fl","147","HO4a",300.272727272727
"748","Mafb-fl/fl","148","HO4a",303.333636363636
"749","Mafb-fl/fl","149","HO4a",303.449090909091
"750","Mafb-fl/fl","150","HO4a",301.230909090909
"751","Mafb-fl/fl","151","HO4a",299.93
"752","Mafb-fl/fl","152","HO4a",298.399090909091
"753","Mafb-fl/fl","153","HO4a",296.807272727273
"754","Mafb-fl/fl","154","HO4a",295.342727272727
"755","Mafb-fl/fl","155","HO4a",294.3
"756","Mafb-fl/fl","156","HO4a",292.898181818182
"757","Mafb-fl/fl","157","HO4a",292.406363636364
"758","Mafb-fl/fl","158","HO4a",292.838181818182
"759","Mafb-fl/fl","159","HO4a",292.770909090909
"760","Mafb-fl/fl","160","HO4a",289.301818181818
"761","Mafb-fl/fl","161","HO4a",285.789090909091
"762","Mafb-fl/fl","162","HO4a",285.66
"763","Mafb-fl/fl","163","HO4a",285.562727272727
"764","Mafb-fl/fl","164","HO4a",282.122727272727
"765","Mafb-fl/fl","165","HO4a",281.399090909091
"766","Mafb-fl/fl","166","HO4a",281.661818181818
"767","Mafb-fl/fl","167","HO4a",281.278181818182
"768","Mafb-fl/fl","168","HO4a",281.310909090909
"769","Mafb-fl/fl","169","HO4a",281.869090909091
"770","Mafb-fl/fl","170","HO4a",281.933636363636
"771","Mafb-fl/fl","171","HO4a",279.415454545455
"772","Mafb-fl/fl","172","HO4a",278.219090909091
"773","Mafb-fl/fl","173","HO4a",281.130909090909
"774","Mafb-fl/fl","174","HO4a",281.977272727273
"775","Mafb-fl/fl","175","HO4a",283.213636363636
"776","Mafb-fl/fl","176","HO4a",280.927272727273
"777","Mafb-fl/fl","177","HO4a",276.906363636364
"778","Mafb-fl/fl","178","HO4a",276.940909090909
"779","Mafb-fl/fl","179","HO4a",275.883636363636
"780","Mafb-fl/fl","180","HO4a",276.237272727273
"781","Mafb-fl/fl","181","HO4a",274.339090909091
"782","Mafb-fl/fl","182","HO4a",273.44
"783","Mafb-fl/fl","183","HO4a",272.703636363636
"784","Mafb-fl/fl","184","HO4a",270.966363636364
"785","Mafb-fl/fl","185","HO4a",271.072727272727
"786","Mafb-fl/fl","186","HO4a",271.419090909091
"787","Mafb-fl/fl","187","HO4a",271.421818181818
"788","Mafb-fl/fl","188","HO4a",272.893636363636
"789","Mafb-fl/fl","189","HO4a",273.823636363636
"790","Mafb-fl/fl","190","HO4a",272.460909090909
"791","Mafb-fl/fl","191","HO4a",272.256363636364
"792","Mafb-fl/fl","192","HO4a",272.119090909091
"793","Mafb-fl/fl","193","HO4a",273.044545454545
"794","Mafb-fl/fl","194","HO4a",274.249090909091
"795","Mafb-fl/fl","195","HO4a",273.953636363636
"796","Mafb-fl/fl","196","HO4a",275.628181818182
"797","Mafb-fl/fl","197","HO4a",274.889090909091
"798","Mafb-fl/fl","198","HO4a",272.832727272727
"799","Mafb-fl/fl","199","HO4a",271.494545454545
"800","Mafb-fl/fl","200","HO4a",270.898181818182
"801","Mafb-fl/fl","201","HO4a",271.28
"802","Mafb-fl/fl","202","HO4a",270.609090909091
"803","Mafb-fl/fl","203","HO4a",270.968181818182
"804","Mafb-fl/fl","204","HO4a",269.738181818182
"805","Mafb-fl/fl","205","HO4a",269.175454545455
"806","Mafb-fl/fl","206","HO4a",268.699090909091
"807","Mafb-fl/fl","207","HO4a",266.065454545455
"808","Mafb-fl/fl","208","HO4a",263.882727272727
"809","Mafb-fl/fl","209","HO4a",261.784545454545
"810","Mafb-fl/fl","210","HO4a",262.364545454545
"811","Mafb-fl/fl","211","HO4a",261.366363636364
"812","Mafb-fl/fl","212","HO4a",261.098181818182
"813","Mafb-fl/fl","213","HO4a",259.419090909091
"814","Mafb-fl/fl","214","HO4a",256.629090909091
"815","Mafb-fl/fl","215","HO4a",256.917272727273
"816","Mafb-fl/fl","216","HO4a",257.728181818182
"817","Mafb-fl/fl","217","HO4a",258.767272727273
"818","Mafb-fl/fl","218","HO4a",257.269090909091
"819","Mafb-fl/fl","219","HO4a",256.066363636364
"820","Mafb-fl/fl","220","HO4a",254.675454545455
"821","Mafb-fl/fl","221","HO4a",255.901818181818
"822","Mafb-fl/fl","222","HO4a",257.902727272727
"823","Mafb-fl/fl","223","HO4a",256.84
"824","Mafb-fl/fl","224","HO4a",255.669090909091
"825","Mafb-fl/fl","225","HO4a",255.238181818182
"826","Mafb-fl/fl","226","HO4a",253.098181818182
"827","Mafb-fl/fl","227","HO4a",252.702727272727
"828","Mafb-fl/fl","228","HO4a",253.210909090909
"829","Mafb-fl/fl","229","HO4a",252.257272727273
"830","Mafb-fl/fl","230","HO4a",253.276363636364
"831","Mafb-fl/fl","231","HO4a",253.587272727273
"832","Mafb-fl/fl","232","HO4a",256.303636363636
"833","Mafb-fl/fl","233","HO4a",257.420909090909
"834","Mafb-fl/fl","234","HO4a",258.364545454545
"835","Mafb-fl/fl","235","HO4a",258.887272727273
"836","Mafb-fl/fl","236","HO4a",257.011818181818
"837","Mafb-fl/fl","237","HO4a",257.029090909091
"838","Mafb-fl/fl","238","HO4a",258.429090909091
"839","Mafb-fl/fl","239","HO4a",259.316363636364
"840","Mafb-fl/fl","240","HO4a",259.350909090909
"841","Mafb-fl/fl","241","HO4a",256.51
"842","Mafb-fl/fl","242","HO4a",254.236363636364
"843","Mafb-fl/fl","243","HO4a",254.547272727273
"844","Mafb-fl/fl","244","HO4a",253.721818181818
"845","Mafb-fl/fl","245","HO4a",250.948181818182
"846","Mafb-fl/fl","246","HO4a",247.18
"847","Mafb-fl/fl","247","HO4a",244.18
"848","Mafb-fl/fl","248","HO4a",242.838181818182
"849","Mafb-fl/fl","249","HO4a",242.18
"850","Mafb-fl/fl","250","HO4a",244.265454545455
"851","Mafb-fl/fl","251","HO4a",243.550909090909
"852","Mafb-fl/fl","252","HO4a",241.623636363636
"853","Mafb-fl/fl","253","HO4a",238.318181818182
"854","Mafb-fl/fl","254","HO4a",237.448181818182
"855","Mafb-fl/fl","255","HO4a",238.604545454545
"856","Mafb-fl/fl","256","HO4a",239.823636363636
"857","Mafb-fl/fl","257","HO4a",240.482727272727
"858","Mafb-fl/fl","258","HO4a",240.237272727273
"859","Mafb-fl/fl","259","HO4a",239.898181818182
"860","Mafb-fl/fl","260","HO4a",240.888181818182
"861","Mafb-fl/fl","261","HO4a",239.017272727273
"862","Mafb-fl/fl","262","HO4a",235.699090909091
"863","Mafb-fl/fl","263","HO4a",235.468181818182
"864","Mafb-fl/fl","264","HO4a",237.808181818182
"865","Mafb-fl/fl","265","HO4a",237.69
"866","Mafb-fl/fl","266","HO4a",239.943636363636
"867","Mafb-fl/fl","267","HO4a",240.55
"868","Mafb-fl/fl","268","HO4a",240.079090909091
"869","Mafb-fl/fl","269","HO4a",237.881818181818
"870","Mafb-fl/fl","270","HO4a",234.680909090909
"871","Mafb-fl/fl","271","HO4a",234.253636363636
"872","Mafb-fl/fl","272","HO4a",233.842727272727
"873","Mafb-fl/fl","273","HO4a",233.666363636364
"874","Mafb-fl/fl","274","HO4a",229.681818181818
"875","Mafb-fl/fl","275","HO4a",226.589090909091
"876","Mafb-fl/fl","276","HO4a",224.855454545455
"877","Mafb-fl/fl","277","HO4a",226.03
"878","Mafb-fl/fl","278","HO4a",227.668181818182
"879","Mafb-fl/fl","279","HO4a",226.515454545455
"880","Mafb-fl/fl","280","HO4a",226.171818181818
"881","Mafb-fl/fl","281","HO4a",226.321818181818
"882","Mafb-fl/fl","282","HO4a",226.216363636364
"883","Mafb-fl/fl","283","HO4a",225.656363636364
"884","Mafb-fl/fl","284","HO4a",225.537272727273
"885","Mafb-fl/fl","285","HO4a",227.261818181818
"886","Mafb-fl/fl","286","HO4a",229.074545454545
"887","Mafb-fl/fl","287","HO4a",228.964545454545
"888","Mafb-fl/fl","288","HO4a",228.933636363636
"889","Mafb-fl/fl","289","HO4a",228.469090909091
"890","Mafb-fl/fl","290","HO4a",230.38
"891","Mafb-fl/fl","291","HO4a",232.454545454545
"892","Mafb-fl/fl","292","HO4a",233.552727272727
"893","Mafb-fl/fl","293","HO4a",231.464545454545
"894","Mafb-fl/fl","294","HO4a",230.233636363636
"895","Mafb-fl/fl","295","HO4a",227.512727272727
"896","Mafb-fl/fl","296","HO4a",226.616363636364
"897","Mafb-fl/fl","297","HO4a",227.07
"898","Mafb-fl/fl","298","HO4a",229.540909090909
"899","Mafb-fl/fl","299","HO4a",233.700909090909
"900","Mafb-fl/fl","300","HO4a",232.81
"901","Mafb-fl/fl","301","HO4a",229.946363636364
"902","Mafb-fl/fl","302","HO4a",228.285454545455
"903","Mafb-fl/fl","303","HO4a",230.412727272727
"904","Mafb-fl/fl","304","HO4a",229.866363636364
"905","Mafb-fl/fl","305","HO4a",228.94
"906","Mafb-fl/fl","306","HO4a",227.423636363636
"907","Mafb-fl/fl","307","HO4a",225.895454545455
"908","Mafb-fl/fl","308","HO4a",226.606363636364
"909","Mafb-fl/fl","309","HO4a",226.880909090909
"910","Mafb-fl/fl","310","HO4a",228.667272727273
"911","Mafb-fl/fl","311","HO4a",228.789090909091
"912","Mafb-fl/fl","312","HO4a",227.698181818182
"913","Mafb-fl/fl","313","HO4a",227.698181818182
"914","Mafb-fl/fl","314","HO4a",226.140909090909
"915","Mafb-fl/fl","315","HO4a",224.882727272727
"916","Mafb-fl/fl","316","HO4a",226.071818181818
"917","Mafb-fl/fl","317","HO4a",225.733636363636
"918","Mafb-fl/fl","318","HO4a",225.825454545455
"919","Mafb-fl/fl","319","HO4a",226.890909090909
"920","Mafb-fl/fl","320","HO4a",225.245454545455
"921","Mafb-fl/fl","321","HO4a",227.176363636364
"922","Mafb-fl/fl","322","HO4a",229.296363636364
"923","Mafb-fl/fl","323","HO4a",233.406363636364
"924","Mafb-fl/fl","324","HO4a",230.985454545455
"925","Mafb-fl/fl","325","HO4a",224.732727272727
"926","Mafb-fl/fl","326","HO4a",221.196363636364
"927","Mafb-fl/fl","327","HO4a",221.098181818182
"928","Mafb-fl/fl","328","HO4a",220.300909090909
"929","Mafb-fl/fl","329","HO4a",220.987272727273
"930","Mafb-fl/fl","330","HO4a",221.541818181818
"931","Mafb-fl/fl","331","HO4a",221.147272727273
"932","Mafb-fl/fl","332","HO4a",221.396363636364
"933","Mafb-fl/fl","333","HO4a",221.94
"934","Mafb-fl/fl","334","HO4a",221.389090909091
"935","Mafb-fl/fl","335","HO4a",221.902727272727
"936","Mafb-fl/fl","336","HO4a",223.147272727273
"937","Mafb-fl/fl","337","HO4a",223.606363636364
"938","Mafb-fl/fl","338","HO4a",224.095454545455
"939","Mafb-fl/fl","339","HO4a",227.586363636364
"940","Mafb-fl/fl","340","HO4a",229.387272727273
"941","Mafb-fl/fl","341","HO4a",227.991818181818
"942","Mafb-fl/fl","342","HO4a",224.995454545455
"943","Mafb-fl/fl","343","HO4a",223.640909090909
"944","Mafb-fl/fl","344","HO4a",221.519090909091
"945","Mafb-fl/fl","345","HO4a",221.150909090909
"946","Mafb-fl/fl","346","HO4a",220.269090909091
"947","Mafb-fl/fl","347","HO4a",220.618181818182
"948","Mafb-fl/fl","348","HO4a",218.558181818182
"949","Mafb-fl/fl","349","HO4a",216.722727272727
"950","Mafb-fl/fl","350","HO4a",215.967272727273
"951","Mafb-fl/fl","351","HO4a",215.75
"952","Mafb-fl/fl","352","HO4a",216.647272727273
"953","Mafb-fl/fl","353","HO4a",214.129090909091
"954","Mafb-fl/fl","354","HO4a",213.883636363636
"955","Mafb-fl/fl","355","HO4a",213.079090909091
"956","Mafb-fl/fl","356","HO4a",211.8
"957","Mafb-fl/fl","357","HO4a",210.426363636364
"958","Mafb-fl/fl","358","HO4a",209.382727272727
"959","Mafb-fl/fl","359","HO4a",211.069090909091
"960","Mafb-fl/fl","360","HO4a",212.750909090909
"961","Mafb-fl/fl","361","HO4a",214.833636363636
"962","Mafb-fl/fl","362","HO4a",215.22
"963","Mafb-fl/fl","363","HO4a",213.137272727273
"964","Mafb-fl/fl","364","HO4a",210.604545454545
"965","Mafb-fl/fl","365","HO4a",207.311818181818
"966","Mafb-fl/fl","366","HO4a",204.923636363636
"967","Mafb-fl/fl","367","HO4a",205.199090909091
"968","Mafb-fl/fl","368","HO4a",205.641818181818
"969","Mafb-fl/fl","369","HO4a",208.031818181818
"970","Mafb-fl/fl","370","HO4a",207.808181818182
"971","Mafb-fl/fl","371","HO4a",209.63
"972","Mafb-fl/fl","372","HO4a",209.275454545455
"973","Mafb-fl/fl","373","HO4a",208.425454545455
"974","Mafb-fl/fl","374","HO4a",207.256363636364
"975","Mafb-fl/fl","375","HO4a",209.055454545455
"976","Mafb-fl/fl","376","HO4a",209.809090909091
"977","Mafb-fl/fl","377","HO4a",208.010909090909
"978","Mafb-fl/fl","378","HO4a",208.322727272727
"979","Mafb-fl/fl","379","HO4a",207.258181818182
"980","Mafb-fl/fl","380","HO4a",206.179090909091
"981","Mafb-fl/fl","381","HO4a",203.840909090909
"982","Mafb-fl/fl","382","HO4a",203.303636363636
"983","Mafb-fl/fl","383","HO4a",203.841818181818
"984","Mafb-fl/fl","384","HO4a",207.374545454545
"985","Mafb-fl/fl","385","HO4a",208.505454545455
"986","Mafb-fl/fl","386","HO4a",208.6
"987","Mafb-fl/fl","387","HO4a",208.426363636364
"988","Mafb-fl/fl","388","HO4a",207.435454545455
"989","Mafb-fl/fl","389","HO4a",207.863636363636
"990","Mafb-fl/fl","390","HO4a",207.875454545455
"991","Mafb-fl/fl","391","HO4a",207.316363636364
"992","Mafb-fl/fl","392","HO4a",206.871818181818
"993","Mafb-fl/fl","393","HO4a",204.536363636364
"994","Mafb-fl/fl","394","HO4a",203
"995","Mafb-fl/fl","395","HO4a",202.277272727273
"996","Mafb-fl/fl","396","HO4a",202.525454545455
"997","Mafb-fl/fl","397","HO4a",202.474545454545
"998","Mafb-fl/fl","398","HO4a",202.387272727273
"999","Mafb-fl/fl","399","HO4a",201.16
"1000","Mafb-fl/fl","400","HO4a",198.190909090909
"1001","Mafb-fl/fl","401","HO4a",196.498181818182
"1002","Mafb-fl/fl","402","HO4a",196.947272727273
"1003","Mafb-fl/fl","403","HO4a",196.489090909091
"1004","Mafb-fl/fl","404","HO4a",197.170909090909
"1005","Mafb-fl/fl","405","HO4a",197.509090909091
"1006","Mafb-fl/fl","406","HO4a",195.65
"1007","Mafb-fl/fl","407","HO4a",195.533636363636
"1008","Mafb-fl/fl","408","HO4a",195.88
"1009","Mafb-fl/fl","409","HO4a",198.550909090909
"1010","Mafb-fl/fl","410","HO4a",199.92
"1011","Mafb-fl/fl","411","HO4a",198.323636363636
"1012","Mafb-fl/fl","412","HO4a",196.510909090909
"1013","Mafb-fl/fl","413","HO4a",194.428181818182
"1014","Mafb-fl/fl","414","HO4a",195.129090909091
"1015","Mafb-fl/fl","415","HO4a",195.711818181818
"1016","Mafb-fl/fl","416","HO4a",195.050909090909
"1017","Mafb-fl/fl","417","HO4a",195.695454545455
"1018","Mafb-fl/fl","418","HO4a",196.076363636364
"1019","Mafb-fl/fl","419","HO4a",195.162727272727
"1020","Mafb-fl/fl","420","HO4a",194.522727272727
"1021","Mafb-fl/fl","421","HO4a",195.228181818182
"1022","Mafb-fl/fl","422","HO4a",195.49
"1023","Mafb-fl/fl","423","HO4a",197.300909090909
"1024","Mafb-fl/fl","424","HO4a",198.839090909091
"1025","Mafb-fl/fl","425","HO4a",198.524545454545
"1026","Mafb-fl/fl","426","HO4a",198.270909090909
"1027","Mafb-fl/fl","427","HO4a",197.666363636364
"1028","Mafb-fl/fl","428","HO4a",197.226363636364
"1029","Mafb-fl/fl","429","HO4a",195.481818181818
"1030","Mafb-fl/fl","430","HO4a",194.937272727273
"1031","Mafb-fl/fl","431","HO4a",195.166363636364
"1032","Mafb-fl/fl","432","HO4a",195.555454545455
"1033","Mafb-fl/fl","433","HO4a",193.298181818182
"1034","Mafb-fl/fl","434","HO4a",191.540909090909
"1035","Mafb-fl/fl","435","HO4a",190.612727272727
"1036","Mafb-fl/fl","436","HO4a",190.109090909091
"1037","Mafb-fl/fl","437","HO4a",188.493636363636
"1038","Mafb-fl/fl","438","HO4a",189.76
"1039","Mafb-fl/fl","439","HO4a",189.517272727273
"1040","Mafb-fl/fl","440","HO4a",185.509090909091
"1041","Mafb-fl/fl","441","HO4a",182.204545454545
