"","cellcount","AreaMmsq","celltype","Layers","Brainno","imagename","Genotype","Age"
"1228",19,0.24362,"CRnegRCE","L4","220116-M83-5B","220116-M83-5B-WT_020","Mafb+/+","P21"
"1229",6,0.25744,"CRnegRCE","L5","220116-M83-5B","220116-M83-5B-WT_020","Mafb+/+","P21"
"1230",5,0.27127,"CRnegRCE","L6","220116-M83-5B","220116-M83-5B-WT_020","Mafb+/+","P21"
"1231",1,0.17531,"RCE","L1","270416-M91-L1","270416-M91-L1-HO_001","Mafb-fl/fl","P21"
"1232",19,0.37842,"RCE","L23","270416-M91-L1","270416-M91-L1-HO_001","Mafb-fl/fl","P21"
"1233",12,0.25014,"RCE","L4","270416-M91-L1","270416-M91-L1-HO_001","Mafb-fl/fl","P21"
"1234",67,0.44684,"RCE","L5","270416-M91-L1","270416-M91-L1-HO_001","Mafb-fl/fl","P21"
"1235",26,0.48746,"RCE","L6","270416-M91-L1","270416-M91-L1-HO_001","Mafb-fl/fl","P21"
"1236",1,0.17531,"RCE_CR","L1","270416-M91-L1","270416-M91-L1-HO_001","Mafb-fl/fl","P21"
"1237",5,0.37842,"RCE_CR","L23","270416-M91-L1","270416-M91-L1-HO_001","Mafb-fl/fl","P21"
"1238",0,0.25014,"RCE_CR","L4","270416-M91-L1","270416-M91-L1-HO_001","Mafb-fl/fl","P21"
"1239",3,0.44684,"RCE_CR","L5","270416-M91-L1","270416-M91-L1-HO_001","Mafb-fl/fl","P21"
"1240",1,0.48746,"RCE_CR","L6","270416-M91-L1","270416-M91-L1-HO_001","Mafb-fl/fl","P21"
"1241",4,0.17531,"CRnegRCE","L1","270416-M91-L1","270416-M91-L1-HO_001","Mafb-fl/fl","P21"
"1242",38,0.37842,"CRnegRCE","L23","270416-M91-L1","270416-M91-L1-HO_001","Mafb-fl/fl","P21"
"1243",17,0.25014,"CRnegRCE","L4","270416-M91-L1","270416-M91-L1-HO_001","Mafb-fl/fl","P21"
"1244",15,0.44684,"CRnegRCE","L5","270416-M91-L1","270416-M91-L1-HO_001","Mafb-fl/fl","P21"
"1245",4,0.48746,"CRnegRCE","L6","270416-M91-L1","270416-M91-L1-HO_001","Mafb-fl/fl","P21"
"1246",2,0.13307,"RCE","L1","270416-M91-L1","270416-M91-L1-HO_002","Mafb-fl/fl","P21"
"1247",9,0.39267,"RCE","L23","270416-M91-L1","270416-M91-L1-HO_002","Mafb-fl/fl","P21"
"1248",18,0.27269,"RCE","L4","270416-M91-L1","270416-M91-L1-HO_002","Mafb-fl/fl","P21"
"1249",67,0.40576,"RCE","L5","270416-M91-L1","270416-M91-L1-HO_002","Mafb-fl/fl","P21"
"1250",48,0.5192,"RCE","L6","270416-M91-L1","270416-M91-L1-HO_002","Mafb-fl/fl","P21"
"1251",2,0.13307,"RCE_CR","L1","270416-M91-L1","270416-M91-L1-HO_002","Mafb-fl/fl","P21"
"1252",1,0.39267,"RCE_CR","L23","270416-M91-L1","270416-M91-L1-HO_002","Mafb-fl/fl","P21"
"1253",0,0.27269,"RCE_CR","L4","270416-M91-L1","270416-M91-L1-HO_002","Mafb-fl/fl","P21"
"1254",4,0.40576,"RCE_CR","L5","270416-M91-L1","270416-M91-L1-HO_002","Mafb-fl/fl","P21"
"1255",2,0.5192,"RCE_CR","L6","270416-M91-L1","270416-M91-L1-HO_002","Mafb-fl/fl","P21"
"1256",1,0.13307,"CRnegRCE","L1","270416-M91-L1","270416-M91-L1-HO_002","Mafb-fl/fl","P21"
"1257",36,0.39267,"CRnegRCE","L23","270416-M91-L1","270416-M91-L1-HO_002","Mafb-fl/fl","P21"
"1258",13,0.27269,"CRnegRCE","L4","270416-M91-L1","270416-M91-L1-HO_002","Mafb-fl/fl","P21"
"1259",24,0.40576,"CRnegRCE","L5","270416-M91-L1","270416-M91-L1-HO_002","Mafb-fl/fl","P21"
"1260",12,0.5192,"CRnegRCE","L6","270416-M91-L1","270416-M91-L1-HO_002","Mafb-fl/fl","P21"
"1261",1,0.11769,"RCE","L1","270416-M91-L1","270416-M91-L1-HO_003","Mafb-fl/fl","P21"
"1262",8,0.32365,"RCE","L23","270416-M91-L1","270416-M91-L1-HO_003","Mafb-fl/fl","P21"
"1263",24,0.29815,"RCE","L4","270416-M91-L1","270416-M91-L1-HO_003","Mafb-fl/fl","P21"
"1264",64,0.4335,"RCE","L5","270416-M91-L1","270416-M91-L1-HO_003","Mafb-fl/fl","P21"
"1265",38,0.43154,"RCE","L6","270416-M91-L1","270416-M91-L1-HO_003","Mafb-fl/fl","P21"
"1266",1,0.11769,"RCE_CR","L1","270416-M91-L1","270416-M91-L1-HO_003","Mafb-fl/fl","P21"
"1267",1,0.32365,"RCE_CR","L23","270416-M91-L1","270416-M91-L1-HO_003","Mafb-fl/fl","P21"
"1268",1,0.29815,"RCE_CR","L4","270416-M91-L1","270416-M91-L1-HO_003","Mafb-fl/fl","P21"
"1269",3,0.4335,"RCE_CR","L5","270416-M91-L1","270416-M91-L1-HO_003","Mafb-fl/fl","P21"
"1270",2,0.43154,"RCE_CR","L6","270416-M91-L1","270416-M91-L1-HO_003","Mafb-fl/fl","P21"
"1271",2,0.11769,"CRnegRCE","L1","270416-M91-L1","270416-M91-L1-HO_003","Mafb-fl/fl","P21"
"1272",27,0.32365,"CRnegRCE","L23","270416-M91-L1","270416-M91-L1-HO_003","Mafb-fl/fl","P21"
"1273",18,0.29815,"CRnegRCE","L4","270416-M91-L1","270416-M91-L1-HO_003","Mafb-fl/fl","P21"
"1274",14,0.4335,"CRnegRCE","L5","270416-M91-L1","270416-M91-L1-HO_003","Mafb-fl/fl","P21"
"1275",10,0.43154,"CRnegRCE","L6","270416-M91-L1","270416-M91-L1-HO_003","Mafb-fl/fl","P21"
"1276",1,0.056759,"RCE","L1","270416-M91-L1","270416-M91-L1-HO_004","Mafb-fl/fl","P21"
"1277",5,0.23428,"RCE","L23","270416-M91-L1","270416-M91-L1-HO_004","Mafb-fl/fl","P21"
"1278",9,0.12318,"RCE","L4","270416-M91-L1","270416-M91-L1-HO_004","Mafb-fl/fl","P21"
"1279",36,0.18477,"RCE","L5","270416-M91-L1","270416-M91-L1-HO_004","Mafb-fl/fl","P21"
"1280",21,0.27172,"RCE","L6","270416-M91-L1","270416-M91-L1-HO_004","Mafb-fl/fl","P21"
"1281",0,0.056759,"RCE_CR","L1","270416-M91-L1","270416-M91-L1-HO_004","Mafb-fl/fl","P21"
"1282",2,0.23428,"RCE_CR","L23","270416-M91-L1","270416-M91-L1-HO_004","Mafb-fl/fl","P21"
"1283",1,0.12318,"RCE_CR","L4","270416-M91-L1","270416-M91-L1-HO_004","Mafb-fl/fl","P21"
"1284",1,0.18477,"RCE_CR","L5","270416-M91-L1","270416-M91-L1-HO_004","Mafb-fl/fl","P21"
"1285",2,0.27172,"RCE_CR","L6","270416-M91-L1","270416-M91-L1-HO_004","Mafb-fl/fl","P21"
"1286",1,0.056759,"CRnegRCE","L1","270416-M91-L1","270416-M91-L1-HO_004","Mafb-fl/fl","P21"
"1287",15,0.23428,"CRnegRCE","L23","270416-M91-L1","270416-M91-L1-HO_004","Mafb-fl/fl","P21"
"1288",5,0.12318,"CRnegRCE","L4","270416-M91-L1","270416-M91-L1-HO_004","Mafb-fl/fl","P21"
"1289",11,0.18477,"CRnegRCE","L5","270416-M91-L1","270416-M91-L1-HO_004","Mafb-fl/fl","P21"
"1290",5,0.27172,"CRnegRCE","L6","270416-M91-L1","270416-M91-L1-HO_004","Mafb-fl/fl","P21"
"1291",0,0.087433,"RCE","L1","270416-M91-L1","270416-M91-L1-HO_005","Mafb-fl/fl","P21"
"1292",6,0.29324,"RCE","L23","270416-M91-L1","270416-M91-L1-HO_005","Mafb-fl/fl","P21"
"1293",19,0.18428,"RCE","L4","270416-M91-L1","270416-M91-L1-HO_005","Mafb-fl/fl","P21"
"1294",38,0.21387,"RCE","L5","270416-M91-L1","270416-M91-L1-HO_005","Mafb-fl/fl","P21"
"1295",20,0.25557,"RCE","L6","270416-M91-L1","270416-M91-L1-HO_005","Mafb-fl/fl","P21"
"1296",0,0.087433,"RCE_CR","L1","270416-M91-L1","270416-M91-L1-HO_005","Mafb-fl/fl","P21"
"1297",1,0.29324,"RCE_CR","L23","270416-M91-L1","270416-M91-L1-HO_005","Mafb-fl/fl","P21"
"1298",2,0.18428,"RCE_CR","L4","270416-M91-L1","270416-M91-L1-HO_005","Mafb-fl/fl","P21"
"1299",5,0.21387,"RCE_CR","L5","270416-M91-L1","270416-M91-L1-HO_005","Mafb-fl/fl","P21"
"1300",1,0.25557,"RCE_CR","L6","270416-M91-L1","270416-M91-L1-HO_005","Mafb-fl/fl","P21"
"1301",0,0.087433,"CRnegRCE","L1","270416-M91-L1","270416-M91-L1-HO_005","Mafb-fl/fl","P21"
"1302",13,0.29324,"CRnegRCE","L23","270416-M91-L1","270416-M91-L1-HO_005","Mafb-fl/fl","P21"
"1303",11,0.18428,"CRnegRCE","L4","270416-M91-L1","270416-M91-L1-HO_005","Mafb-fl/fl","P21"
"1304",7,0.21387,"CRnegRCE","L5","270416-M91-L1","270416-M91-L1-HO_005","Mafb-fl/fl","P21"
"1305",8,0.25557,"CRnegRCE","L6","270416-M91-L1","270416-M91-L1-HO_005","Mafb-fl/fl","P21"
"1306",1,0.16631,"RCE","L1","270416-M91-L1","270416-M91-L1-HO_006","Mafb-fl/fl","P21"
"1307",12,0.23406,"RCE","L23","270416-M91-L1","270416-M91-L1-HO_006","Mafb-fl/fl","P21"
"1308",18,0.18633,"RCE","L4","270416-M91-L1","270416-M91-L1-HO_006","Mafb-fl/fl","P21"
"1309",22,0.22329,"RCE","L5","270416-M91-L1","270416-M91-L1-HO_006","Mafb-fl/fl","P21"
"1310",6,0.21251,"RCE","L6","270416-M91-L1","270416-M91-L1-HO_006","Mafb-fl/fl","P21"
"1311",0,0.16631,"RCE_CR","L1","270416-M91-L1","270416-M91-L1-HO_006","Mafb-fl/fl","P21"
"1312",6,0.23406,"RCE_CR","L23","270416-M91-L1","270416-M91-L1-HO_006","Mafb-fl/fl","P21"
"1313",3,0.18633,"RCE_CR","L4","270416-M91-L1","270416-M91-L1-HO_006","Mafb-fl/fl","P21"
"1314",1,0.22329,"RCE_CR","L5","270416-M91-L1","270416-M91-L1-HO_006","Mafb-fl/fl","P21"
"1315",0,0.21251,"RCE_CR","L6","270416-M91-L1","270416-M91-L1-HO_006","Mafb-fl/fl","P21"
"1316",4,0.16631,"CRnegRCE","L1","270416-M91-L1","270416-M91-L1-HO_006","Mafb-fl/fl","P21"
"1317",32,0.23406,"CRnegRCE","L23","270416-M91-L1","270416-M91-L1-HO_006","Mafb-fl/fl","P21"
"1318",19,0.18633,"CRnegRCE","L4","270416-M91-L1","270416-M91-L1-HO_006","Mafb-fl/fl","P21"
"1319",9,0.22329,"CRnegRCE","L5","270416-M91-L1","270416-M91-L1-HO_006","Mafb-fl/fl","P21"
"1320",4,0.21251,"CRnegRCE","L6","270416-M91-L1","270416-M91-L1-HO_006","Mafb-fl/fl","P21"
"1321",0,0.083138,"RCE","L1","270416-M91-L1","270416-M91-L1-HO_007","Mafb-fl/fl","P21"
"1322",5,0.17564,"RCE","L23","270416-M91-L1","270416-M91-L1-HO_007","Mafb-fl/fl","P21"
"1323",12,0.14169,"RCE","L4","270416-M91-L1","270416-M91-L1-HO_007","Mafb-fl/fl","P21"
"1324",36,0.15105,"RCE","L5","270416-M91-L1","270416-M91-L1-HO_007","Mafb-fl/fl","P21"
"1325",22,0.22717,"RCE","L6","270416-M91-L1","270416-M91-L1-HO_007","Mafb-fl/fl","P21"
"1326",0,0.083138,"RCE_CR","L1","270416-M91-L1","270416-M91-L1-HO_007","Mafb-fl/fl","P21"
"1327",4,0.17564,"RCE_CR","L23","270416-M91-L1","270416-M91-L1-HO_007","Mafb-fl/fl","P21"
"1328",1,0.14169,"RCE_CR","L4","270416-M91-L1","270416-M91-L1-HO_007","Mafb-fl/fl","P21"
"1329",4,0.15105,"RCE_CR","L5","270416-M91-L1","270416-M91-L1-HO_007","Mafb-fl/fl","P21"
"1330",1,0.22717,"RCE_CR","L6","270416-M91-L1","270416-M91-L1-HO_007","Mafb-fl/fl","P21"
"1331",3,0.083138,"CRnegRCE","L1","270416-M91-L1","270416-M91-L1-HO_007","Mafb-fl/fl","P21"
"1332",17,0.17564,"CRnegRCE","L23","270416-M91-L1","270416-M91-L1-HO_007","Mafb-fl/fl","P21"
"1333",10,0.14169,"CRnegRCE","L4","270416-M91-L1","270416-M91-L1-HO_007","Mafb-fl/fl","P21"
"1334",5,0.15105,"CRnegRCE","L5","270416-M91-L1","270416-M91-L1-HO_007","Mafb-fl/fl","P21"
"1335",4,0.22717,"CRnegRCE","L6","270416-M91-L1","270416-M91-L1-HO_007","Mafb-fl/fl","P21"
"1336",0,0.097646,"RCE","L1","270416-M91-L1","270416-M91-L1-HO_009","Mafb-fl/fl","P21"
"1337",8,0.22736,"RCE","L23","270416-M91-L1","270416-M91-L1-HO_009","Mafb-fl/fl","P21"
"1338",14,0.23756,"RCE","L4","270416-M91-L1","270416-M91-L1-HO_009","Mafb-fl/fl","P21"
"1339",45,0.30168,"RCE","L5","270416-M91-L1","270416-M91-L1-HO_009","Mafb-fl/fl","P21"
"1340",28,0.32646,"RCE","L6","270416-M91-L1","270416-M91-L1-HO_009","Mafb-fl/fl","P21"
"1341",0,0.097646,"RCE_CR","L1","270416-M91-L1","270416-M91-L1-HO_009","Mafb-fl/fl","P21"
"1342",2,0.22736,"RCE_CR","L23","270416-M91-L1","270416-M91-L1-HO_009","Mafb-fl/fl","P21"
"1343",2,0.23756,"RCE_CR","L4","270416-M91-L1","270416-M91-L1-HO_009","Mafb-fl/fl","P21"
"1344",4,0.30168,"RCE_CR","L5","270416-M91-L1","270416-M91-L1-HO_009","Mafb-fl/fl","P21"
"1345",2,0.32646,"RCE_CR","L6","270416-M91-L1","270416-M91-L1-HO_009","Mafb-fl/fl","P21"
"1346",2,0.097646,"CRnegRCE","L1","270416-M91-L1","270416-M91-L1-HO_009","Mafb-fl/fl","P21"
"1347",20,0.22736,"CRnegRCE","L23","270416-M91-L1","270416-M91-L1-HO_009","Mafb-fl/fl","P21"
"1348",14,0.23756,"CRnegRCE","L4","270416-M91-L1","270416-M91-L1-HO_009","Mafb-fl/fl","P21"
"1349",16,0.30168,"CRnegRCE","L5","270416-M91-L1","270416-M91-L1-HO_009","Mafb-fl/fl","P21"
"1350",10,0.32646,"CRnegRCE","L6","270416-M91-L1","270416-M91-L1-HO_009","Mafb-fl/fl","P21"
"1351",0,0.10966,"RCE","L1","270416-M91-L1","270416-M91-L1-HO_010","Mafb-fl/fl","P21"
"1352",10,0.23631,"RCE","L23","270416-M91-L1","270416-M91-L1-HO_010","Mafb-fl/fl","P21"
"1353",16,0.23013,"RCE","L4","270416-M91-L1","270416-M91-L1-HO_010","Mafb-fl/fl","P21"
"1354",50,0.32434,"RCE","L5","270416-M91-L1","270416-M91-L1-HO_010","Mafb-fl/fl","P21"
"1355",36,0.37376,"RCE","L6","270416-M91-L1","270416-M91-L1-HO_010","Mafb-fl/fl","P21"
"1356",0,0.10966,"RCE_CR","L1","270416-M91-L1","270416-M91-L1-HO_010","Mafb-fl/fl","P21"
"1357",2,0.23631,"RCE_CR","L23","270416-M91-L1","270416-M91-L1-HO_010","Mafb-fl/fl","P21"
"1358",0,0.23013,"RCE_CR","L4","270416-M91-L1","270416-M91-L1-HO_010","Mafb-fl/fl","P21"
"1359",4,0.32434,"RCE_CR","L5","270416-M91-L1","270416-M91-L1-HO_010","Mafb-fl/fl","P21"
"1360",2,0.37376,"RCE_CR","L6","270416-M91-L1","270416-M91-L1-HO_010","Mafb-fl/fl","P21"
"1361",1,0.10966,"CRnegRCE","L1","270416-M91-L1","270416-M91-L1-HO_010","Mafb-fl/fl","P21"
"1362",19,0.23631,"CRnegRCE","L23","270416-M91-L1","270416-M91-L1-HO_010","Mafb-fl/fl","P21"
"1363",12,0.23013,"CRnegRCE","L4","270416-M91-L1","270416-M91-L1-HO_010","Mafb-fl/fl","P21"
"1364",16,0.32434,"CRnegRCE","L5","270416-M91-L1","270416-M91-L1-HO_010","Mafb-fl/fl","P21"
"1365",8,0.37376,"CRnegRCE","L6","270416-M91-L1","270416-M91-L1-HO_010","Mafb-fl/fl","P21"
"1366",0,0.096624,"RCE","L1","270416-M91-L1","270416-M91-L1-HO_011","Mafb-fl/fl","P21"
"1367",12,0.26822,"RCE","L23","270416-M91-L1","270416-M91-L1-HO_011","Mafb-fl/fl","P21"
"1368",9,0.19991,"RCE","L4","270416-M91-L1","270416-M91-L1-HO_011","Mafb-fl/fl","P21"
"1369",57,0.39649,"RCE","L5","270416-M91-L1","270416-M91-L1-HO_011","Mafb-fl/fl","P21"
"1370",23,0.35651,"RCE","L6","270416-M91-L1","270416-M91-L1-HO_011","Mafb-fl/fl","P21"
"1371",0,0.096624,"RCE_CR","L1","270416-M91-L1","270416-M91-L1-HO_011","Mafb-fl/fl","P21"
"1372",7,0.26822,"RCE_CR","L23","270416-M91-L1","270416-M91-L1-HO_011","Mafb-fl/fl","P21"
"1373",0,0.19991,"RCE_CR","L4","270416-M91-L1","270416-M91-L1-HO_011","Mafb-fl/fl","P21"
"1374",6,0.39649,"RCE_CR","L5","270416-M91-L1","270416-M91-L1-HO_011","Mafb-fl/fl","P21"
"1375",1,0.35651,"RCE_CR","L6","270416-M91-L1","270416-M91-L1-HO_011","Mafb-fl/fl","P21"
"1376",3,0.096624,"CRnegRCE","L1","270416-M91-L1","270416-M91-L1-HO_011","Mafb-fl/fl","P21"
"1377",16,0.26822,"CRnegRCE","L23","270416-M91-L1","270416-M91-L1-HO_011","Mafb-fl/fl","P21"
"1378",10,0.19991,"CRnegRCE","L4","270416-M91-L1","270416-M91-L1-HO_011","Mafb-fl/fl","P21"
"1379",17,0.39649,"CRnegRCE","L5","270416-M91-L1","270416-M91-L1-HO_011","Mafb-fl/fl","P21"
"1380",8,0.35651,"CRnegRCE","L6","270416-M91-L1","270416-M91-L1-HO_011","Mafb-fl/fl","P21"
"1381",1,0.1547,"RCE","L1","270416-M91-L1","270416-M91-L1-HO_012","Mafb-fl/fl","P21"
"1382",12,0.32719,"RCE","L23","270416-M91-L1","270416-M91-L1-HO_012","Mafb-fl/fl","P21"
"1383",26,0.22583,"RCE","L4","270416-M91-L1","270416-M91-L1-HO_012","Mafb-fl/fl","P21"
"1384",78,0.40366,"RCE","L5","270416-M91-L1","270416-M91-L1-HO_012","Mafb-fl/fl","P21"
"1385",48,0.50146,"RCE","L6","270416-M91-L1","270416-M91-L1-HO_012","Mafb-fl/fl","P21"
"1386",0,0.1547,"RCE_CR","L1","270416-M91-L1","270416-M91-L1-HO_012","Mafb-fl/fl","P21"
"1387",3,0.32719,"RCE_CR","L23","270416-M91-L1","270416-M91-L1-HO_012","Mafb-fl/fl","P21"
"1388",0,0.22583,"RCE_CR","L4","270416-M91-L1","270416-M91-L1-HO_012","Mafb-fl/fl","P21"
"1389",12,0.40366,"RCE_CR","L5","270416-M91-L1","270416-M91-L1-HO_012","Mafb-fl/fl","P21"
"1390",7,0.50146,"RCE_CR","L6","270416-M91-L1","270416-M91-L1-HO_012","Mafb-fl/fl","P21"
"1391",1,0.1547,"CRnegRCE","L1","270416-M91-L1","270416-M91-L1-HO_012","Mafb-fl/fl","P21"
"1392",26,0.32719,"CRnegRCE","L23","270416-M91-L1","270416-M91-L1-HO_012","Mafb-fl/fl","P21"
"1393",10,0.22583,"CRnegRCE","L4","270416-M91-L1","270416-M91-L1-HO_012","Mafb-fl/fl","P21"
"1394",21,0.40366,"CRnegRCE","L5","270416-M91-L1","270416-M91-L1-HO_012","Mafb-fl/fl","P21"
"1395",11,0.50146,"CRnegRCE","L6","270416-M91-L1","270416-M91-L1-HO_012","Mafb-fl/fl","P21"
"1396",1,0.16477,"RCE","L1","270416-M91-L1","270416-M91-L1-HO_013","Mafb-fl/fl","P21"
"1397",15,0.44723,"RCE","L23","270416-M91-L1","270416-M91-L1-HO_013","Mafb-fl/fl","P21"
"1398",43,0.35504,"RCE","L4","270416-M91-L1","270416-M91-L1-HO_013","Mafb-fl/fl","P21"
"1399",74,0.44135,"RCE","L5","270416-M91-L1","270416-M91-L1-HO_013","Mafb-fl/fl","P21"
"1400",38,0.48254,"RCE","L6","270416-M91-L1","270416-M91-L1-HO_013","Mafb-fl/fl","P21"
"1401",0,0.16477,"RCE_CR","L1","270416-M91-L1","270416-M91-L1-HO_013","Mafb-fl/fl","P21"
"1402",5,0.44723,"RCE_CR","L23","270416-M91-L1","270416-M91-L1-HO_013","Mafb-fl/fl","P21"
"1403",2,0.35504,"RCE_CR","L4","270416-M91-L1","270416-M91-L1-HO_013","Mafb-fl/fl","P21"
"1404",5,0.44135,"RCE_CR","L5","270416-M91-L1","270416-M91-L1-HO_013","Mafb-fl/fl","P21"
"1405",2,0.48254,"RCE_CR","L6","270416-M91-L1","270416-M91-L1-HO_013","Mafb-fl/fl","P21"
"1406",4,0.16477,"CRnegRCE","L1","270416-M91-L1","270416-M91-L1-HO_013","Mafb-fl/fl","P21"
"1407",47,0.44723,"CRnegRCE","L23","270416-M91-L1","270416-M91-L1-HO_013","Mafb-fl/fl","P21"
"1408",33,0.35504,"CRnegRCE","L4","270416-M91-L1","270416-M91-L1-HO_013","Mafb-fl/fl","P21"
"1409",13,0.44135,"CRnegRCE","L5","270416-M91-L1","270416-M91-L1-HO_013","Mafb-fl/fl","P21"
"1410",13,0.48254,"CRnegRCE","L6","270416-M91-L1","270416-M91-L1-HO_013","Mafb-fl/fl","P21"
"1411",1,0.12565,"RCE","L1","270416-M91-R1","270416-M91-R1-HO_001","Mafb-fl/fl","P21"
"1412",13,0.37696,"RCE","L23","270416-M91-R1","270416-M91-R1-HO_001","Mafb-fl/fl","P21"
"1413",19,0.21565,"RCE","L4","270416-M91-R1","270416-M91-R1-HO_001","Mafb-fl/fl","P21"
"1414",76,0.4245,"RCE","L5","270416-M91-R1","270416-M91-R1-HO_001","Mafb-fl/fl","P21"
"1415",28,0.5162,"RCE","L6","270416-M91-R1","270416-M91-R1-HO_001","Mafb-fl/fl","P21"
"1416",0,0.12565,"RCE_CR","L1","270416-M91-R1","270416-M91-R1-HO_001","Mafb-fl/fl","P21"
"1417",3,0.37696,"RCE_CR","L23","270416-M91-R1","270416-M91-R1-HO_001","Mafb-fl/fl","P21"
"1418",1,0.21565,"RCE_CR","L4","270416-M91-R1","270416-M91-R1-HO_001","Mafb-fl/fl","P21"
"1419",4,0.4245,"RCE_CR","L5","270416-M91-R1","270416-M91-R1-HO_001","Mafb-fl/fl","P21"
"1420",3,0.5162,"RCE_CR","L6","270416-M91-R1","270416-M91-R1-HO_001","Mafb-fl/fl","P21"
"1421",1,0.12565,"CRnegRCE","L1","270416-M91-R1","270416-M91-R1-HO_001","Mafb-fl/fl","P21"
"1422",24,0.37696,"CRnegRCE","L23","270416-M91-R1","270416-M91-R1-HO_001","Mafb-fl/fl","P21"
"1423",15,0.21565,"CRnegRCE","L4","270416-M91-R1","270416-M91-R1-HO_001","Mafb-fl/fl","P21"
"1424",24,0.4245,"CRnegRCE","L5","270416-M91-R1","270416-M91-R1-HO_001","Mafb-fl/fl","P21"
"1425",10,0.5162,"CRnegRCE","L6","270416-M91-R1","270416-M91-R1-HO_001","Mafb-fl/fl","P21"
"1426",1,0.14119,"RCE","L1","270416-M91-R1","270416-M91-R1-HO_002","Mafb-fl/fl","P21"
"1427",30,0.47511,"RCE","L23","270416-M91-R1","270416-M91-R1-HO_002","Mafb-fl/fl","P21"
"1428",26,0.29807,"RCE","L4","270416-M91-R1","270416-M91-R1-HO_002","Mafb-fl/fl","P21"
"1429",99,0.49304,"RCE","L5","270416-M91-R1","270416-M91-R1-HO_002","Mafb-fl/fl","P21"
"1430",36,0.51097,"RCE","L6","270416-M91-R1","270416-M91-R1-HO_002","Mafb-fl/fl","P21"
"1431",1,0.14119,"RCE_CR","L1","270416-M91-R1","270416-M91-R1-HO_002","Mafb-fl/fl","P21"
"1432",19,0.47511,"RCE_CR","L23","270416-M91-R1","270416-M91-R1-HO_002","Mafb-fl/fl","P21"
"1433",1,0.29807,"RCE_CR","L4","270416-M91-R1","270416-M91-R1-HO_002","Mafb-fl/fl","P21"
"1434",6,0.49304,"RCE_CR","L5","270416-M91-R1","270416-M91-R1-HO_002","Mafb-fl/fl","P21"
"1435",3,0.51097,"RCE_CR","L6","270416-M91-R1","270416-M91-R1-HO_002","Mafb-fl/fl","P21"
"1436",3,0.14119,"CRnegRCE","L1","270416-M91-R1","270416-M91-R1-HO_002","Mafb-fl/fl","P21"
"1437",37,0.47511,"CRnegRCE","L23","270416-M91-R1","270416-M91-R1-HO_002","Mafb-fl/fl","P21"
"1438",19,0.29807,"CRnegRCE","L4","270416-M91-R1","270416-M91-R1-HO_002","Mafb-fl/fl","P21"
"1439",16,0.49304,"CRnegRCE","L5","270416-M91-R1","270416-M91-R1-HO_002","Mafb-fl/fl","P21"
"1440",11,0.51097,"CRnegRCE","L6","270416-M91-R1","270416-M91-R1-HO_002","Mafb-fl/fl","P21"
"1441",0,0.14319,"RCE","L1","270416-M91-R1","270416-M91-R1-HO_003","Mafb-fl/fl","P21"
"1442",24,0.33352,"RCE","L23","270416-M91-R1","270416-M91-R1-HO_003","Mafb-fl/fl","P21"
"1443",19,0.18851,"RCE","L4","270416-M91-R1","270416-M91-R1-HO_003","Mafb-fl/fl","P21"
"1444",64,0.3027,"RCE","L5","270416-M91-R1","270416-M91-R1-HO_003","Mafb-fl/fl","P21"
"1445",43,0.35889,"RCE","L6","270416-M91-R1","270416-M91-R1-HO_003","Mafb-fl/fl","P21"
"1446",0,0.14319,"RCE_CR","L1","270416-M91-R1","270416-M91-R1-HO_003","Mafb-fl/fl","P21"
"1447",11,0.33352,"RCE_CR","L23","270416-M91-R1","270416-M91-R1-HO_003","Mafb-fl/fl","P21"
"1448",3,0.18851,"RCE_CR","L4","270416-M91-R1","270416-M91-R1-HO_003","Mafb-fl/fl","P21"
"1449",3,0.3027,"RCE_CR","L5","270416-M91-R1","270416-M91-R1-HO_003","Mafb-fl/fl","P21"
"1450",2,0.35889,"RCE_CR","L6","270416-M91-R1","270416-M91-R1-HO_003","Mafb-fl/fl","P21"
"1451",2,0.14319,"CRnegRCE","L1","270416-M91-R1","270416-M91-R1-HO_003","Mafb-fl/fl","P21"
"1452",23,0.33352,"CRnegRCE","L23","270416-M91-R1","270416-M91-R1-HO_003","Mafb-fl/fl","P21"
"1453",10,0.18851,"CRnegRCE","L4","270416-M91-R1","270416-M91-R1-HO_003","Mafb-fl/fl","P21"
"1454",9,0.3027,"CRnegRCE","L5","270416-M91-R1","270416-M91-R1-HO_003","Mafb-fl/fl","P21"
"1455",13,0.35889,"CRnegRCE","L6","270416-M91-R1","270416-M91-R1-HO_003","Mafb-fl/fl","P21"
"1456",1,0.15184,"RCE","L1","270416-M91-R1","270416-M91-R1-HO_004","Mafb-fl/fl","P21"
"1457",41,0.55751,"RCE","L23","270416-M91-R1","270416-M91-R1-HO_004","Mafb-fl/fl","P21"
"1458",50,0.35128,"RCE","L4","270416-M91-R1","270416-M91-R1-HO_004","Mafb-fl/fl","P21"
"1459",120,0.47592,"RCE","L5","270416-M91-R1","270416-M91-R1-HO_004","Mafb-fl/fl","P21"
"1460",91,0.63003,"RCE","L6","270416-M91-R1","270416-M91-R1-HO_004","Mafb-fl/fl","P21"
"1461",1,0.15184,"RCE_CR","L1","270416-M91-R1","270416-M91-R1-HO_004","Mafb-fl/fl","P21"
"1462",16,0.55751,"RCE_CR","L23","270416-M91-R1","270416-M91-R1-HO_004","Mafb-fl/fl","P21"
